CellLine,InitialCondition,Day,R
983b,10000,2.75,231.346968939855
983b,10000,2.75,231.368913475919
983b,10000,2.75,228.125856471505
983b,10000,2.75,231.549893727185
983b,10000,2.75,212.99625115772
983b,10000,2.75,226.741750162988
983b,10000,2.75,229.468395364574
983b,10000,2.75,228.964510321554
983b,10000,2.75,232.758188812918
983b,10000,2.75,233.172258387412
983b,10000,2.75,225.501219714165
983b,10000,2.75,219.494040166025
983b,10000,2.75,232.774530534914
983b,10000,2.75,223.766508144636
983b,10000,2.75,224.429198461434
983b,10000,2.75,231.187791548308
983b,10000,2.75,226.484138960596
983b,10000,2.75,217.162792974277
983b,10000,2.75,228.848050201118
983b,10000,2.75,223.885611581404
983b,1250,3.0,0.0
983b,1250,3.0,30.439954791266
983b,1250,3.0,35.0163709383774
983b,1250,3.0,25.3429916617643
983b,1250,3.0,31.1814980943095
983b,1250,3.0,26.8034589767219
983b,1250,3.0,40.8083945796625
983b,1250,3.0,25.4429610905037
983b,1250,3.0,18.7847343352967
983b,1250,3.0,28.8558897788609
983b,1250,3.0,23.0340718846609
983b,1250,3.0,21.4947938621425
983b,1250,3.0,35.161067068182
983b,1250,3.0,35.3411075194955
983b,1250,3.0,37.9058110046962
983b,2500,3.0,146.115266611065
983b,2500,3.0,140.635251287854
983b,2500,3.0,141.633533217039
983b,2500,3.0,137.652280654991
983b,2500,3.0,144.75375323295
983b,2500,3.0,149.167276749238
983b,2500,3.0,146.106574198189
983b,2500,3.0,143.237591045973
983b,2500,3.0,145.22648660148
983b,2500,3.0,143.14895135917
983b,2500,3.0,143.777126362933
983b,2500,3.0,144.103407765038
983b,2500,3.0,143.32617591381
983b,2500,3.0,143.060245626478
983b,2500,3.0,144.076975863323
983b,2500,3.0,145.523349739303
983b,2500,3.0,140.89674451624
983b,2500,3.0,144.156245988687
983b,2500,3.0,140.860706124545
983b,2500,3.0,141.301559971315
983b,2500,3.0,142.856033461263
983b,2500,3.0,140.309956715038
983b,2500,3.0,144.639713446987
983b,5000,3.0,180.830814911975
983b,5000,3.0,183.208698912486
983b,5000,3.0,180.591965437547
983b,5000,3.0,185.193286419302
983b,5000,3.0,182.034088270871
983b,5000,3.0,184.18297104841
983b,5000,3.0,177.29356714439
983b,5000,3.0,182.305797130016
983b,5000,3.0,184.740344837543
983b,5000,3.0,186.919338280241
983b,5000,3.0,186.463761143946
983b,5000,3.0,180.809690515914
983b,5000,3.0,185.781813118817
983b,5000,3.0,178.783569396001
983b,5000,3.0,182.222230836698
983b,5000,3.0,182.389412396408
983b,5000,3.0,181.761973245243
983b,5000,3.0,183.769027705108
983b,5000,3.0,168.56633706127
983b,5000,3.0,182.757805612259
983b,5000,3.0,180.837767819197
983b,5000,3.0,181.300459442102
983b,10000,3.0,234.171778486351
983b,10000,3.0,234.323495273191
983b,10000,3.0,230.819674180508
983b,10000,3.0,234.45346009232
983b,10000,3.0,213.745813086171
983b,10000,3.0,228.281591435759
983b,10000,3.0,231.922342037908
983b,10000,3.0,231.171337658248
983b,10000,3.0,236.507169805524
983b,10000,3.0,236.012850444499
983b,10000,3.0,228.192613042065
983b,10000,3.0,223.187152575665
983b,10000,3.0,235.921458509732
983b,10000,3.0,225.72061152491
983b,10000,3.0,227.161251627319
983b,10000,3.0,234.550852520148
983b,10000,3.0,229.916012181986
983b,10000,3.0,219.470980801617
983b,10000,3.0,231.76355981835
983b,10000,3.0,226.820141260122
983b,2500,3.25,151.178912652685
983b,2500,3.25,145.366257267933
983b,2500,3.25,146.054441547928
983b,2500,3.25,142.446730855573
983b,2500,3.25,148.732669880149
983b,2500,3.25,153.635774805456
983b,2500,3.25,151.497625806331
983b,2500,3.25,149.379854993541
983b,2500,3.25,150.404488357424
983b,2500,3.25,149.260840798918
983b,2500,3.25,149.43082749535
983b,2500,3.25,149.252342246971
983b,2500,3.25,148.245426905916
983b,2500,3.25,147.662049224037
983b,2500,3.25,150.303186466391
983b,2500,3.25,149.676955194919
983b,2500,3.25,145.383730100278
983b,2500,3.25,148.86062777431
983b,2500,3.25,145.845713685945
983b,2500,3.25,144.972803311977
983b,2500,3.25,147.179880485325
983b,2500,3.25,144.384988182466
983b,2500,3.25,148.262538957428
983b,5000,3.25,186.490987195939
983b,5000,3.25,187.366927487808
983b,5000,3.25,185.93886123896
983b,5000,3.25,191.408332080576
983b,5000,3.25,186.054892274854
983b,5000,3.25,188.918610360252
983b,5000,3.25,183.160218567125
983b,5000,3.25,187.948647952453
983b,5000,3.25,189.281106844893
983b,5000,3.25,192.347694386939
983b,5000,3.25,192.512613943285
983b,5000,3.25,185.754483123142
983b,5000,3.25,192.268492686304
983b,5000,3.25,184.437794585688
983b,5000,3.25,188.144410875873
983b,5000,3.25,187.082237359239
983b,5000,3.25,188.103886988763
983b,5000,3.25,190.237666705678
983b,5000,3.25,173.63316437618
983b,5000,3.25,186.382059125439
983b,5000,3.25,186.627057877903
983b,5000,3.25,188.049897978017
983b,10000,3.25,238.468661620957
983b,10000,3.25,239.668571811466
983b,10000,3.25,234.869962001032
983b,10000,3.25,239.30817968233
983b,10000,3.25,219.800325880774
983b,10000,3.25,235.253323266482
983b,10000,3.25,237.06464854343
983b,10000,3.25,237.187743406243
983b,10000,3.25,241.929927373066
983b,10000,3.25,241.341615492227
983b,10000,3.25,233.025256062493
983b,10000,3.25,227.082978284598
983b,10000,3.25,241.031074212351
983b,10000,3.25,230.836153136972
983b,10000,3.25,230.918599202106
983b,10000,3.25,240.213413561065
983b,10000,3.25,235.431317521623
983b,10000,3.25,224.94331383136
983b,10000,3.25,236.97896794345
983b,10000,3.25,230.307688856046
983b,1250,3.5,35.5559464375275
983b,1250,3.5,40.2130771157344
983b,1250,3.5,44.3842068213872
983b,1250,3.5,32.8080584589994
983b,1250,3.5,37.9392850166677
983b,1250,3.5,21.7880492058712
983b,1250,3.5,46.3428531567029
983b,1250,3.5,42.7824072100673
983b,1250,3.5,33.7990012118485
983b,1250,3.5,33.610701265924
983b,1250,3.5,42.1547604304657
983b,1250,3.5,33.9862532200888
983b,1250,3.5,34.9438004660256
983b,1250,3.5,38.4708586113248
983b,1250,3.5,44.583940862936
983b,2500,3.5,154.155395956113
983b,2500,3.5,150.075001896248
983b,2500,3.5,149.439315896915
983b,2500,3.5,146.054441547928
983b,2500,3.5,150.657455645006
983b,2500,3.5,157.0512280603
983b,2500,3.5,155.442738955461
983b,2500,3.5,153.18899426685
983b,2500,3.5,154.278846025536
983b,2500,3.5,153.072941706226
983b,2500,3.5,151.648356433945
983b,2500,3.5,154.229475791488
983b,2500,3.5,151.111721176786
983b,2500,3.5,150.792202935042
983b,2500,3.5,153.982376847316
983b,2500,3.5,154.14715692965
983b,2500,3.5,147.739385004722
983b,2500,3.5,153.404278631621
983b,2500,3.5,149.515743048578
983b,2500,3.5,148.493519417494
983b,2500,3.5,150.867934189258
983b,2500,3.5,150.674304325958
983b,2500,3.5,153.230411405997
983b,5000,3.5,190.837157909393
983b,5000,3.5,192.367469033231
983b,5000,3.5,189.321378750463
983b,5000,3.5,195.839867440853
983b,5000,3.5,189.046283008141
983b,5000,3.5,193.315343536237
983b,5000,3.5,186.129897427646
983b,5000,3.5,190.990132475606
983b,5000,3.5,193.039343748008
983b,5000,3.5,196.228349021719
983b,5000,3.5,197.62700232716
983b,5000,3.5,192.169465361893
983b,5000,3.5,195.450613707688
983b,5000,3.5,189.408451121339
983b,5000,3.5,191.46802406589
983b,5000,3.5,190.584293538111
983b,5000,3.5,193.518754260143
983b,5000,3.5,193.590867624008
983b,5000,3.5,177.343678183712
983b,5000,3.5,190.657516821234
983b,5000,3.5,189.803472014141
983b,5000,3.5,191.891817453492
983b,10000,3.5,240.535531292755
983b,10000,3.5,243.086632567766
983b,10000,3.5,237.813037020564
983b,10000,3.5,243.201509695482
983b,10000,3.5,223.851558023685
983b,10000,3.5,237.994466780379
983b,10000,3.5,239.970264800469
983b,10000,3.5,239.896170820045
983b,10000,3.5,245.409628330637
983b,10000,3.5,244.222285021771
983b,10000,3.5,236.136560996073
983b,10000,3.5,231.571819033405
983b,10000,3.5,244.045550443172
983b,10000,3.5,233.177718833887
983b,10000,3.5,233.683416191988
983b,10000,3.5,244.528773631435
983b,10000,3.5,239.339967567956
983b,10000,3.5,228.6537949841
983b,10000,3.5,239.700311903651
983b,10000,3.5,234.225940359708
983b,1250,3.75,39.5767552070689
983b,1250,3.75,34.4683498345912
983b,1250,3.75,43.6634006169535
983b,1250,3.75,25.5425454887997
983b,1250,3.75,34.505158744338
983b,1250,3.75,33.4972141714852
983b,1250,3.75,46.7247323238528
983b,1250,3.75,36.0874551671714
983b,1250,3.75,28.4126120743384
983b,1250,3.75,43.3131543806166
983b,1250,3.75,43.1957745470547
983b,1250,3.75,36.0522662131008
983b,1250,3.75,39.8006221110468
983b,1250,3.75,38.635474467308
983b,1250,3.75,45.8194995787852
983b,2500,3.75,155.597810367077
983b,2500,3.75,156.119026140746
983b,2500,3.75,152.48306690464
983b,2500,3.75,148.809459959062
983b,2500,3.75,156.824763524657
983b,2500,3.75,158.891253103439
983b,2500,3.75,157.438697993464
983b,2500,3.75,156.086492223596
983b,2500,3.75,157.696468916813
983b,2500,3.75,154.919247874076
983b,2500,3.75,154.328200465842
983b,2500,3.75,156.102754931972
983b,2500,3.75,153.685335761506
983b,2500,3.75,157.487062179504
983b,2500,3.75,157.172413759325
983b,2500,3.75,156.354625878518
983b,2500,3.75,150.640605079581
983b,2500,3.75,155.55701331913
983b,2500,3.75,153.437360524607
983b,2500,3.75,150.159553167895
983b,2500,3.75,154.426872331961
983b,2500,3.75,154.188316693115
983b,2500,3.75,154.976593725682
983b,5000,3.75,193.577795473101
983b,5000,3.75,198.620056213162
983b,5000,3.75,192.776158746275
983b,5000,3.75,196.596715725489
983b,5000,3.75,192.782763389413
983b,5000,3.75,195.943537838654
983b,5000,3.75,189.341469462598
983b,5000,3.75,195.008438577529
983b,5000,3.75,196.674174436189
983b,5000,3.75,197.877381866678
983b,5000,3.75,200.781114195274
983b,5000,3.75,197.51140367116
983b,5000,3.75,198.396286358606
983b,5000,3.75,194.199676801993
983b,5000,3.75,195.262175861168
983b,5000,3.75,193.170801783054
983b,5000,3.75,197.562807104198
983b,5000,3.75,197.672015144929
983b,5000,3.75,180.345828039803
983b,5000,3.75,193.728523799031
983b,5000,3.75,193.072237256215
983b,5000,3.75,195.301132957792
983b,10000,3.75,241.809246567643
983b,10000,3.75,245.264704449719
983b,10000,3.75,242.652882981989
983b,10000,3.75,246.483058477825
983b,10000,3.75,228.014552088264
983b,10000,3.75,239.520240724168
983b,10000,3.75,242.422619985036
983b,10000,3.75,242.616215651043
983b,10000,3.75,248.432220248605
983b,10000,3.75,246.910144103552
983b,10000,3.75,238.01579843247
983b,10000,3.75,235.177810867917
983b,10000,3.75,247.084829707089
983b,10000,3.75,234.567137202117
983b,10000,3.75,236.238649223214
983b,10000,3.75,248.99361702823
983b,10000,3.75,241.004726450543
983b,10000,3.75,231.226202348767
983b,10000,3.75,242.736560824586
983b,10000,3.75,237.300110678612
983b,1250,4.0,39.0602306661619
983b,1250,4.0,41.5787206583685
983b,1250,4.0,45.5694987129514
983b,1250,4.0,36.9906502174809
983b,1250,4.0,41.5481827550174
983b,1250,4.0,35.3770038591012
983b,1250,4.0,50.5606105959153
983b,1250,4.0,45.5416369008336
983b,1250,4.0,40.2130771157344
983b,1250,4.0,39.7048354284387
983b,1250,4.0,47.3722179426991
983b,1250,4.0,39.1575982668831
983b,1250,4.0,43.6343217214873
983b,1250,4.0,38.2059921560003
983b,1250,4.0,48.7456110737101
983b,2500,4.0,159.552923952965
983b,2500,4.0,160.211852208259
983b,2500,4.0,155.760871267065
983b,2500,4.0,154.541897869232
983b,2500,4.0,161.120385684783
983b,2500,4.0,163.132459548464
983b,2500,4.0,159.552923952965
983b,2500,4.0,159.106794262763
983b,2500,4.0,161.710149831528
983b,2500,4.0,159.377795524382
983b,2500,4.0,158.827334366735
983b,2500,4.0,160.259379494789
983b,2500,4.0,157.688414907182
983b,2500,4.0,160.227696203514
983b,2500,4.0,160.457273204617
983b,2500,4.0,160.393968622339
983b,2500,4.0,154.541897869232
983b,2500,4.0,158.242858057817
983b,2500,4.0,155.874922613506
983b,2500,4.0,154.138917462795
983b,2500,4.0,157.768896150228
983b,2500,4.0,157.29350609169
983b,2500,4.0,157.333852863513
983b,5000,4.0,198.088883043613
983b,5000,4.0,203.393983507103
983b,5000,4.0,195.911126422848
983b,5000,4.0,202.079210037814
983b,5000,4.0,195.606408154047
983b,5000,4.0,200.198680949707
983b,5000,4.0,194.597975913489
983b,5000,4.0,198.428211639263
983b,5000,4.0,202.022653382434
983b,5000,4.0,201.670511688024
983b,5000,4.0,204.315475883621
983b,5000,4.0,202.123152610373
983b,5000,4.0,202.819053748396
983b,5000,4.0,198.05690306575
983b,5000,4.0,199.608169701093
983b,5000,4.0,196.111844772655
983b,5000,4.0,201.903265282962
983b,5000,4.0,202.794019828065
983b,5000,4.0,183.900275482192
983b,5000,4.0,196.867728299791
983b,5000,4.0,197.33775774207
983b,5000,4.0,199.531849977171
983b,10000,4.0,244.217071520739
983b,10000,4.0,247.362101259187
983b,10000,4.0,244.274283603847
983b,10000,4.0,250.279993563516
983b,10000,4.0,229.954635416024
983b,10000,4.0,243.243257848804
983b,10000,4.0,247.95660429815
983b,10000,4.0,247.521100804002
983b,10000,4.0,251.862407173112
983b,10000,4.0,251.014279933506
983b,10000,4.0,238.931257842762
983b,10000,4.0,238.660196395657
983b,10000,4.0,249.12615035599
983b,10000,4.0,237.679552308647
983b,10000,4.0,239.896170820045
983b,10000,4.0,253.610152409459
983b,10000,4.0,241.861698132507
983b,10000,4.0,234.956411684898
983b,10000,4.0,246.39038262058
983b,10000,4.0,240.303239418918
983b,2500,4.25,166.627507467791
983b,2500,4.25,165.112334801662
983b,2500,4.25,161.010050000992
983b,2500,4.25,157.809121379984
983b,2500,4.25,165.503925281739
983b,2500,4.25,165.189189467953
983b,2500,4.25,164.681266518959
983b,2500,4.25,164.650434123082
983b,2500,4.25,166.726498886138
983b,2500,4.25,165.319765217133
983b,2500,4.25,164.071239349245
983b,2500,4.25,160.48890125654
983b,2500,4.25,160.44935777799
983b,2500,4.25,163.54432354601
983b,2500,4.25,163.109121099507
983b,2500,4.25,165.381174691034
983b,2500,4.25,156.66280997007
983b,2500,4.25,164.202694414152
983b,2500,4.25,161.112502836749
983b,2500,4.25,159.958124901326
983b,2500,4.25,161.686606081202
983b,2500,4.25,162.360333171913
983b,2500,4.25,161.364415025044
983b,5000,4.25,204.570039395637
983b,5000,4.25,206.681211201907
983b,5000,4.25,202.944177029648
983b,5000,4.25,210.996495144859
983b,5000,4.25,199.887759381314
983b,5000,4.25,204.545219775392
983b,5000,4.25,199.430044912584
983b,5000,4.25,203.000476945422
983b,5000,4.25,207.502532127326
983b,5000,4.25,207.783678149907
983b,5000,4.25,208.174259387208
983b,5000,4.25,208.637124916513
983b,5000,4.25,207.147412935579
983b,5000,4.25,198.447460582454
983b,5000,4.25,203.799225641035
983b,5000,4.25,197.009476929302
983b,5000,4.25,208.947214279416
983b,5000,4.25,206.539858622428
983b,5000,4.25,189.012688872296
983b,5000,4.25,202.229897991674
983b,5000,4.25,201.046407076522
983b,5000,4.25,203.056682871824
983b,10000,4.25,249.446903524606
983b,10000,4.25,249.064940736545
983b,10000,4.25,242.3806648202
983b,10000,4.25,253.700190921915
983b,10000,4.25,236.732429866087
983b,10000,4.25,243.905036318701
983b,10000,4.25,255.837550641819
983b,10000,4.25,253.389846809391
983b,10000,4.25,257.81939253169
983b,10000,4.25,254.693887822575
983b,10000,4.25,245.864343806712
983b,10000,4.25,243.545685265126
983b,10000,4.25,252.194826416248
983b,10000,4.25,244.705159209686
983b,10000,4.25,245.19746806319
983b,10000,4.25,255.037531403802
983b,10000,4.25,246.699274276303
983b,10000,4.25,241.499306610129
983b,10000,4.25,249.833315032303
983b,10000,4.25,247.156768642228
983b,1250,4.5,48.7976602065513
983b,1250,4.5,48.8236639650934
983b,1250,4.5,5.28437866396258
983b,1250,4.5,50.2331923279022
983b,1250,4.5,53.8431721223806
983b,1250,4.5,46.0130071573928
983b,1250,4.5,54.8937561506147
983b,1250,4.5,54.1487694679201
983b,1250,4.5,43.3424487510967
983b,1250,4.5,12.1342122939881
983b,1250,4.5,56.4891844612997
983b,1250,4.5,51.0353716474672
983b,1250,4.5,55.879194549058
983b,1250,4.5,51.233953259078
983b,1250,4.5,55.4001249431209
983b,2500,4.5,170.996071542146
983b,2500,4.5,169.04005918559
983b,2500,4.5,165.289051924435
983b,2500,4.5,164.403557111354
983b,2500,4.5,171.174124782521
983b,2500,4.5,170.088048218235
983b,2500,4.5,169.43006788161
983b,2500,4.5,169.901381753008
983b,2500,4.5,171.862371160017
983b,2500,4.5,169.190165306126
983b,2500,4.5,167.985522855835
983b,2500,4.5,166.009331239103
983b,2500,4.5,166.772169617366
983b,2500,4.5,168.784562981128
983b,2500,4.5,168.16677312853
983b,2500,4.5,167.977962174377
983b,2500,4.5,161.545232114096
983b,2500,4.5,169.062578892981
983b,2500,4.5,165.143080960194
983b,2500,4.5,161.58451725663
983b,2500,4.5,167.44818929805
983b,2500,4.5,166.57417267987
983b,2500,4.5,168.423197066501
983b,5000,4.5,209.517482031453
983b,5000,4.5,213.573517869595
983b,5000,4.5,207.844793137624
983b,5000,4.5,215.99060755722
983b,5000,4.5,205.634526576155
983b,5000,4.5,210.719560236286
983b,5000,4.5,204.706532390537
983b,5000,4.5,206.146180740426
983b,5000,4.5,212.399507704257
983b,5000,4.5,212.453301981491
983b,5000,4.5,213.133321823119
983b,5000,4.5,215.024708005376
983b,5000,4.5,211.860963928488
983b,5000,4.5,202.236193894199
983b,5000,4.5,208.977603870814
983b,5000,4.5,201.68937228022
983b,5000,4.5,215.778951208438
983b,5000,4.5,210.454361150136
983b,5000,4.5,191.924907633332
983b,5000,4.5,211.122802817105
983b,5000,4.5,206.699614586402
983b,5000,4.5,206.742575106862
983b,10000,4.5,253.26959934795
983b,10000,4.5,259.26767410272
983b,10000,4.5,251.842248365252
983b,10000,4.5,258.74819353351
983b,10000,4.5,242.752230818231
983b,10000,4.5,249.472359676323
983b,10000,4.5,266.928878261956
983b,10000,4.5,264.770811405772
983b,10000,4.5,267.660184286713
983b,10000,4.5,263.429898160257
983b,10000,4.5,254.075185422999
983b,10000,4.5,251.751482144612
983b,10000,4.5,255.470127066903
983b,10000,4.5,255.926867714317
983b,10000,4.5,255.931842679161
983b,10000,4.5,266.829048222339
983b,10000,4.5,258.983545194064
983b,10000,4.5,252.998802143196
983b,10000,4.5,259.786115896162
983b,10000,4.5,252.265245038669
983b,1250,4.75,45.7363166347429
983b,1250,4.75,52.6030381067622
983b,1250,4.75,59.167027254729
983b,1250,4.75,42.3650067231914
983b,1250,4.75,54.4293344248063
983b,1250,4.75,50.9357873916371
983b,1250,4.75,58.5415954999969
983b,1250,4.75,56.4442283888983
983b,1250,4.75,51.5303908154289
983b,1250,4.75,50.1826289711639
983b,1250,4.75,59.317015729953
983b,1250,4.75,51.3082239888522
983b,1250,4.75,56.466696806268
983b,1250,4.75,54.6155770205323
983b,1250,4.75,57.20370466286
983b,2500,4.75,173.230633326816
983b,2500,4.75,172.680220197589
983b,2500,4.75,170.594753624383
983b,2500,4.75,167.645153983334
983b,2500,4.75,175.66088665105
983b,2500,4.75,176.568995968888
983b,2500,4.75,172.636103223906
983b,2500,4.75,173.31854419541
983b,2500,4.75,176.834782782617
983b,2500,4.75,173.684322346987
983b,2500,4.75,171.995255762783
983b,2500,4.75,171.781099400748
983b,2500,4.75,171.1222070747
983b,2500,4.75,172.731660402297
983b,2500,4.75,172.45219485767
983b,2500,4.75,173.362478322359
983b,2500,4.75,166.146906759394
983b,2500,4.75,172.68756578654
983b,2500,4.75,169.130138844547
983b,2500,4.75,166.123982224537
983b,2500,4.75,170.050736933206
983b,2500,4.75,171.033176600357
983b,2500,4.75,172.496349640453
983b,5000,4.75,214.267735531956
983b,5000,4.75,218.677146042724
983b,5000,4.75,212.924730247885
983b,5000,4.75,220.158096594271
983b,5000,4.75,209.396286619304
983b,5000,4.75,215.089611161989
983b,5000,4.75,210.249243320796
983b,5000,4.75,211.435193331552
983b,5000,4.75,216.13159663768
983b,5000,4.75,216.612653671748
983b,5000,4.75,215.94359074119
983b,5000,4.75,218.694612733509
983b,5000,4.75,215.614185959618
983b,5000,4.75,210.719560236286
983b,5000,4.75,213.032039962984
983b,5000,4.75,207.257637144137
983b,5000,4.75,221.222109885264
983b,5000,4.75,215.372676665929
983b,5000,4.75,195.086527911472
983b,5000,4.75,212.429403420217
983b,5000,4.75,209.19005523404
983b,5000,4.75,210.200942305759
983b,10000,4.75,264.007450284649
983b,10000,4.75,262.367750589538
983b,10000,4.75,255.246500928841
983b,10000,4.75,268.07247057917
983b,10000,4.75,245.28546871995
983b,10000,4.75,252.486531905132
983b,10000,4.75,266.943187752478
